Sales_20_Target_Category,Sales_20_Target_Order_20_Date,Sales_20_Target_Segment,Sales_20_Target_Sales_20_Target,Sales_20_Target_Cat_2e_seg_20_ID
Technology,04 April 2022,Consumer,376,2022_4_4_Technology_Consumer
Technology,04 April 2022,Home Office,152,2022_4_4_Technology_Home Office
Technology,07 April 2022,Home Office,820,2022_4_7_Technology_Home Office
Technology,10 April 2022,Consumer,98,2022_4_10_Technology_Consumer
Technology,10 April 2022,Home Office,97,2022_4_10_Technology_Home Office
Technology,11 April 2022,Consumer,238,2022_4_11_Technology_Consumer
Technology,16 April 2022,Corporate,28,2022_4_16_Technology_Corporate
Technology,17 April 2022,Consumer,272,2022_4_17_Technology_Consumer
Technology,17 April 2022,Home Office,"2,805",2022_4_17_Technology_Home Office
Technology,20 April 2022,Home Office,135,2022_4_20_Technology_Home Office
Technology,21 April 2022,Consumer,11,2022_4_21_Technology_Consumer
Technology,21 April 2022,Corporate,49,2022_4_21_Technology_Corporate
Technology,23 April 2022,Consumer,144,2022_4_23_Technology_Consumer
Technology,23 April 2022,Home Office,48,2022_4_23_Technology_Home Office
Technology,24 April 2022,Consumer,486,2022_4_24_Technology_Consumer
Technology,24 April 2022,Corporate,63,2022_4_24_Technology_Corporate
Technology,25 April 2022,Consumer,97,2022_4_25_Technology_Consumer
Technology,28 April 2022,Consumer,744,2022_4_28_Technology_Consumer
Technology,30 April 2022,Corporate,707,2022_4_30_Technology_Corporate
Technology,01 May 2022,Home Office,45,2022_5_1_Technology_Home Office
Technology,02 May 2022,Corporate,161,2022_5_2_Technology_Corporate
Technology,04 May 2022,Corporate,177,2022_5_4_Technology_Corporate
Technology,06 May 2022,Consumer,803,2022_5_6_Technology_Consumer
Technology,06 May 2022,Home Office,417,2022_5_6_Technology_Home Office
Technology,07 May 2022,Consumer,454,2022_5_7_Technology_Consumer
Technology,07 May 2022,Home Office,83,2022_5_7_Technology_Home Office
Technology,08 May 2022,Home Office,"3,091",2022_5_8_Technology_Home Office
Technology,09 May 2022,Home Office,178,2022_5_9_Technology_Home Office
Technology,12 May 2022,Consumer,78,2022_5_12_Technology_Consumer
Technology,13 May 2022,Corporate,547,2022_5_13_Technology_Corporate
Technology,14 May 2022,Consumer,"1,967",2022_5_14_Technology_Consumer
Technology,14 May 2022,Corporate,79,2022_5_14_Technology_Corporate
Technology,15 May 2022,Consumer,45,2022_5_15_Technology_Consumer
Technology,18 May 2022,Consumer,385,2022_5_18_Technology_Consumer
Technology,18 May 2022,Corporate,84,2022_5_18_Technology_Corporate
Technology,18 May 2022,Home Office,98,2022_5_18_Technology_Home Office
Technology,19 May 2022,Consumer,515,2022_5_19_Technology_Consumer
Technology,19 May 2022,Corporate,571,2022_5_19_Technology_Corporate
Technology,19 May 2022,Home Office,32,2022_5_19_Technology_Home Office
Technology,20 May 2022,Consumer,"1,157",2022_5_20_Technology_Consumer
Technology,20 May 2022,Home Office,295,2022_5_20_Technology_Home Office
Technology,22 May 2022,Consumer,68,2022_5_22_Technology_Consumer
Technology,25 May 2022,Consumer,116,2022_5_25_Technology_Consumer
Technology,26 May 2022,Consumer,25,2022_5_26_Technology_Consumer
Technology,27 May 2022,Consumer,281,2022_5_27_Technology_Consumer
Technology,27 May 2022,Corporate,117,2022_5_27_Technology_Corporate
Technology,27 May 2022,Home Office,535,2022_5_27_Technology_Home Office
Technology,28 May 2022,Consumer,49,2022_5_28_Technology_Consumer
Technology,28 May 2022,Corporate,473,2022_5_28_Technology_Corporate
Technology,30 May 2022,Home Office,209,2022_5_30_Technology_Home Office
Technology,01 June 2022,Consumer,152,2022_6_1_Technology_Consumer
Technology,01 June 2022,Corporate,124,2022_6_1_Technology_Corporate
Technology,02 June 2022,Home Office,3,2022_6_2_Technology_Home Office
Technology,03 June 2022,Consumer,804,2022_6_3_Technology_Consumer
Technology,03 June 2022,Corporate,"1,076",2022_6_3_Technology_Corporate
Technology,04 June 2022,Corporate,73,2022_6_4_Technology_Corporate
Technology,05 June 2022,Consumer,437,2022_6_5_Technology_Consumer
Technology,08 June 2022,Consumer,84,2022_6_8_Technology_Consumer
Technology,08 June 2022,Corporate,401,2022_6_8_Technology_Corporate
Technology,08 June 2022,Home Office,15,2022_6_8_Technology_Home Office
Technology,10 June 2022,Consumer,237,2022_6_10_Technology_Consumer
Technology,10 June 2022,Home Office,238,2022_6_10_Technology_Home Office
Technology,11 June 2022,Consumer,347,2022_6_11_Technology_Consumer
Technology,12 June 2022,Consumer,137,2022_6_12_Technology_Consumer
Technology,13 June 2022,Home Office,50,2022_6_13_Technology_Home Office
Technology,15 June 2022,Consumer,45,2022_6_15_Technology_Consumer
Technology,15 June 2022,Corporate,"2,860",2022_6_15_Technology_Corporate
Technology,16 June 2022,Consumer,657,2022_6_16_Technology_Consumer
Technology,17 June 2022,Home Office,"3,331",2022_6_17_Technology_Home Office
Technology,19 June 2022,Corporate,194,2022_6_19_Technology_Corporate
Technology,20 June 2022,Consumer,796,2022_6_20_Technology_Consumer
Technology,25 June 2022,Consumer,146,2022_6_25_Technology_Consumer
Technology,26 June 2022,Consumer,"1,734",2022_6_26_Technology_Consumer
Technology,26 June 2022,Home Office,473,2022_6_26_Technology_Home Office
Technology,27 June 2022,Corporate,"1,249",2022_6_27_Technology_Corporate
Technology,29 June 2022,Consumer,54,2022_6_29_Technology_Consumer
Technology,30 June 2022,Home Office,"1,072",2022_6_30_Technology_Home Office
Technology,03 July 2022,Consumer,518,2022_7_3_Technology_Consumer
Technology,03 July 2022,Corporate,573,2022_7_3_Technology_Corporate
Technology,03 July 2022,Home Office,"3,837",2022_7_3_Technology_Home Office
Technology,05 July 2022,Corporate,80,2022_7_5_Technology_Corporate
Technology,07 July 2022,Consumer,"1,167",2022_7_7_Technology_Consumer
Technology,07 July 2022,Corporate,270,2022_7_7_Technology_Corporate
Technology,08 July 2022,Consumer,52,2022_7_8_Technology_Consumer
Technology,08 July 2022,Corporate,155,2022_7_8_Technology_Corporate
Technology,09 July 2022,Consumer,268,2022_7_9_Technology_Consumer
Technology,11 July 2022,Consumer,143,2022_7_11_Technology_Consumer
Technology,11 July 2022,Corporate,"1,482",2022_7_11_Technology_Corporate
Technology,13 July 2022,Consumer,43,2022_7_13_Technology_Consumer
Technology,14 July 2022,Consumer,"2,601",2022_7_14_Technology_Consumer
Technology,15 July 2022,Consumer,45,2022_7_15_Technology_Consumer
Technology,17 July 2022,Home Office,712,2022_7_17_Technology_Home Office
Technology,18 July 2022,Consumer,582,2022_7_18_Technology_Consumer
Technology,20 July 2022,Corporate,386,2022_7_20_Technology_Corporate
Technology,21 July 2022,Consumer,358,2022_7_21_Technology_Consumer
Technology,21 July 2022,Corporate,"1,773",2022_7_21_Technology_Corporate
Technology,21 July 2022,Home Office,215,2022_7_21_Technology_Home Office
Technology,22 July 2022,Corporate,30,2022_7_22_Technology_Corporate
Technology,23 July 2022,Consumer,174,2022_7_23_Technology_Consumer
Technology,23 July 2022,Home Office,380,2022_7_23_Technology_Home Office
Technology,24 July 2022,Corporate,"2,112",2022_7_24_Technology_Corporate
Technology,26 July 2022,Corporate,"1,551",2022_7_26_Technology_Corporate
Technology,27 July 2022,Consumer,841,2022_7_27_Technology_Consumer
Technology,28 July 2022,Corporate,"1,214",2022_7_28_Technology_Corporate
Technology,29 July 2022,Consumer,500,2022_7_29_Technology_Consumer
Technology,29 July 2022,Corporate,121,2022_7_29_Technology_Corporate
Technology,30 July 2022,Consumer,83,2022_7_30_Technology_Consumer
Technology,31 July 2022,Consumer,309,2022_7_31_Technology_Consumer
Technology,31 July 2022,Home Office,45,2022_7_31_Technology_Home Office
Technology,01 August 2022,Consumer,335,2022_8_1_Technology_Consumer
Technology,01 August 2022,Corporate,"1,426",2022_8_1_Technology_Corporate
Technology,03 August 2022,Consumer,37,2022_8_3_Technology_Consumer
Technology,05 August 2022,Consumer,73,2022_8_5_Technology_Consumer
Technology,06 August 2022,Home Office,775,2022_8_6_Technology_Home Office
Technology,07 August 2022,Consumer,"1,294",2022_8_7_Technology_Consumer
Technology,10 August 2022,Consumer,"1,294",2022_8_10_Technology_Consumer
Technology,11 August 2022,Corporate,135,2022_8_11_Technology_Corporate
Technology,12 August 2022,Consumer,689,2022_8_12_Technology_Consumer
Technology,13 August 2022,Consumer,1,2022_8_13_Technology_Consumer
Technology,17 August 2022,Corporate,71,2022_8_17_Technology_Corporate
Technology,17 August 2022,Home Office,85,2022_8_17_Technology_Home Office
Technology,18 August 2022,Consumer,23,2022_8_18_Technology_Consumer
Technology,18 August 2022,Corporate,"2,045",2022_8_18_Technology_Corporate
Technology,20 August 2022,Corporate,100,2022_8_20_Technology_Corporate
Technology,20 August 2022,Home Office,37,2022_8_20_Technology_Home Office
Technology,21 August 2022,Consumer,410,2022_8_21_Technology_Consumer
Technology,21 August 2022,Corporate,34,2022_8_21_Technology_Corporate
Technology,23 August 2022,Consumer,"3,975",2022_8_23_Technology_Consumer
Technology,26 August 2022,Home Office,78,2022_8_26_Technology_Home Office
Technology,27 August 2022,Corporate,"2,180",2022_8_27_Technology_Corporate
Technology,27 August 2022,Home Office,351,2022_8_27_Technology_Home Office
Technology,28 August 2022,Home Office,32,2022_8_28_Technology_Home Office
Technology,31 August 2022,Consumer,647,2022_8_31_Technology_Consumer
Technology,31 August 2022,Home Office,607,2022_8_31_Technology_Home Office
Technology,01 September 2022,Consumer,21,2022_9_1_Technology_Consumer
Technology,02 September 2022,Consumer,225,2022_9_2_Technology_Consumer
Technology,02 September 2022,Corporate,544,2022_9_2_Technology_Corporate
Technology,02 September 2022,Home Office,"3,097",2022_9_2_Technology_Home Office
Technology,03 September 2022,Corporate,111,2022_9_3_Technology_Corporate
Technology,03 September 2022,Home Office,242,2022_9_3_Technology_Home Office
Technology,04 September 2022,Consumer,115,2022_9_4_Technology_Consumer
Technology,04 September 2022,Home Office,44,2022_9_4_Technology_Home Office
Technology,05 September 2022,Consumer,92,2022_9_5_Technology_Consumer
Technology,07 September 2022,Consumer,930,2022_9_7_Technology_Consumer
Technology,08 September 2022,Consumer,264,2022_9_8_Technology_Consumer
Technology,08 September 2022,Corporate,457,2022_9_8_Technology_Corporate
Technology,08 September 2022,Home Office,162,2022_9_8_Technology_Home Office
Technology,09 September 2022,Corporate,"2,667",2022_9_9_Technology_Corporate
Technology,10 September 2022,Consumer,678,2022_9_10_Technology_Consumer
Technology,10 September 2022,Corporate,157,2022_9_10_Technology_Corporate
Technology,11 September 2022,Consumer,76,2022_9_11_Technology_Consumer
Technology,11 September 2022,Corporate,157,2022_9_11_Technology_Corporate
Technology,14 September 2022,Consumer,231,2022_9_14_Technology_Consumer
Technology,14 September 2022,Corporate,887,2022_9_14_Technology_Corporate
Technology,14 September 2022,Home Office,983,2022_9_14_Technology_Home Office
Technology,15 September 2022,Consumer,763,2022_9_15_Technology_Consumer
Technology,15 September 2022,Corporate,400,2022_9_15_Technology_Corporate
Technology,15 September 2022,Home Office,65,2022_9_15_Technology_Home Office
Technology,16 September 2022,Consumer,172,2022_9_16_Technology_Consumer
Technology,16 September 2022,Home Office,18,2022_9_16_Technology_Home Office
Technology,17 September 2022,Consumer,564,2022_9_17_Technology_Consumer
Technology,17 September 2022,Home Office,"1,430",2022_9_17_Technology_Home Office
Technology,18 September 2022,Consumer,108,2022_9_18_Technology_Consumer
Technology,18 September 2022,Corporate,548,2022_9_18_Technology_Corporate
Technology,19 September 2022,Consumer,567,2022_9_19_Technology_Consumer
Technology,19 September 2022,Corporate,356,2022_9_19_Technology_Corporate
Technology,20 September 2022,Consumer,"1,855",2022_9_20_Technology_Consumer
Technology,21 September 2022,Consumer,144,2022_9_21_Technology_Consumer
Technology,22 September 2022,Consumer,"1,704",2022_9_22_Technology_Consumer
Technology,22 September 2022,Corporate,183,2022_9_22_Technology_Corporate
Technology,23 September 2022,Consumer,620,2022_9_23_Technology_Consumer
Technology,24 September 2022,Consumer,16,2022_9_24_Technology_Consumer
Technology,24 September 2022,Corporate,"3,040",2022_9_24_Technology_Corporate
Technology,24 September 2022,Home Office,"1,397",2022_9_24_Technology_Home Office
Technology,25 September 2022,Consumer,110,2022_9_25_Technology_Consumer
Technology,28 September 2022,Home Office,57,2022_9_28_Technology_Home Office
Technology,29 September 2022,Home Office,576,2022_9_29_Technology_Home Office
Technology,30 September 2022,Home Office,160,2022_9_30_Technology_Home Office
Technology,01 October 2022,Home Office,"1,918",2022_10_1_Technology_Home Office
Technology,02 October 2022,Consumer,377,2022_10_2_Technology_Consumer
Technology,02 October 2022,Corporate,67,2022_10_2_Technology_Corporate
Technology,02 October 2022,Home Office,92,2022_10_2_Technology_Home Office
Technology,03 October 2022,Home Office,394,2022_10_3_Technology_Home Office
Technology,05 October 2022,Corporate,"5,349",2022_10_5_Technology_Corporate
Technology,05 October 2022,Home Office,214,2022_10_5_Technology_Home Office
Technology,06 October 2022,Home Office,330,2022_10_6_Technology_Home Office
Technology,07 October 2022,Consumer,"1,232",2022_10_7_Technology_Consumer
Technology,07 October 2022,Home Office,231,2022_10_7_Technology_Home Office
Technology,08 October 2022,Corporate,379,2022_10_8_Technology_Corporate
Technology,12 October 2022,Consumer,476,2022_10_12_Technology_Consumer
Technology,12 October 2022,Corporate,692,2022_10_12_Technology_Corporate
Technology,12 October 2022,Home Office,"1,023",2022_10_12_Technology_Home Office
Technology,13 October 2022,Corporate,210,2022_10_13_Technology_Corporate
Technology,14 October 2022,Consumer,42,2022_10_14_Technology_Consumer
Technology,16 October 2022,Corporate,19,2022_10_16_Technology_Corporate
Technology,16 October 2022,Home Office,516,2022_10_16_Technology_Home Office
Technology,17 October 2022,Corporate,52,2022_10_17_Technology_Corporate
Technology,19 October 2022,Consumer,18,2022_10_19_Technology_Consumer
Technology,19 October 2022,Corporate,285,2022_10_19_Technology_Corporate
Technology,20 October 2022,Corporate,15,2022_10_20_Technology_Corporate
Technology,21 October 2022,Consumer,350,2022_10_21_Technology_Consumer
Technology,21 October 2022,Corporate,26,2022_10_21_Technology_Corporate
Technology,21 October 2022,Home Office,"1,282",2022_10_21_Technology_Home Office
Technology,22 October 2022,Corporate,34,2022_10_22_Technology_Corporate
Technology,22 October 2022,Home Office,"11,741",2022_10_22_Technology_Home Office
Technology,23 October 2022,Consumer,"1,778",2022_10_23_Technology_Consumer
Technology,23 October 2022,Corporate,35,2022_10_23_Technology_Corporate
Technology,26 October 2022,Consumer,153,2022_10_26_Technology_Consumer
Technology,26 October 2022,Corporate,66,2022_10_26_Technology_Corporate
Technology,27 October 2022,Corporate,161,2022_10_27_Technology_Corporate
Technology,27 October 2022,Home Office,23,2022_10_27_Technology_Home Office
Technology,28 October 2022,Consumer,55,2022_10_28_Technology_Consumer
Technology,30 October 2022,Consumer,502,2022_10_30_Technology_Consumer
Technology,31 October 2022,Corporate,499,2022_10_31_Technology_Corporate
Technology,02 November 2022,Corporate,"3,265",2022_11_2_Technology_Corporate
Technology,03 November 2022,Consumer,"1,023",2022_11_3_Technology_Consumer
Technology,03 November 2022,Corporate,358,2022_11_3_Technology_Corporate
