Sample_20__2d__20_Orders_Categ_2e_seg_20_ID,Sample_20__2d__20_Orders_Order_20_Date,Sample_20__2d__20_Orders_Category,Sample_20__2d__20_Orders_Segment,Sample_20__2d__20_Orders_City,Sample_20__2d__20_Orders_Country_2f_Region,Sample_20__2d__20_Orders_Product_20_Name,Sample_20__2d__20_Orders_Region,Sample_20__2d__20_Orders_Ship_20_Date,Sample_20__2d__20_Orders_Ship_20_Mode,Sample_20__2d__20_Orders_Ship_20_Status,Sample_20__2d__20_Orders_State_2f_Province,Sample_20__2d__20_Orders_Sub_2d_Category,Sample_20__2d__20_Orders_Days_20_to_20_Ship_20_Actual,Sample_20__2d__20_Orders_Days_20_to_20_Ship_20_Scheduled,Sample_20__2d__20_Orders_Discount_2c__25_,Sample_20__2d__20_Orders_Profit_2c__24_,Sample_20__2d__20_Orders_Quantity,Sample_20__2d__20_Orders_Sales_2c__24_,Sample_20__2d__20_Orders_Sales_20_Forecast_2c__24_
2022_3_5_Office Supplies_Consumer,05 March 2022,Office Supplies,Consumer,Rochester,United States,Recycled Steel Personal File for Standard File Folders,Central,05 March 2022,Same Day,Shipped On Time,Minnesota,Storage,0,0,0,58,4,221,331
2022_3_5_Office Supplies_Corporate,05 March 2022,Office Supplies,Corporate,Southaven,United States,Ibico Recycled Linen-Style Covers,South,05 March 2022,Same Day,Shipped On Time,Mississippi,Binders,0,0,0,112,6,234,351
2022_3_5_Office Supplies_Corporate,05 March 2022,Office Supplies,Corporate,Southaven,United States,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,South,05 March 2022,Same Day,Shipped On Time,Mississippi,Appliances,0,0,0,79,2,262,393
2022_3_5_Office Supplies_Corporate,05 March 2022,Office Supplies,Corporate,Southaven,United States,Laser & Ink Jet Business Envelopes,South,05 March 2022,Same Day,Shipped On Time,Mississippi,Envelopes,0,0,0,20,4,43,64
2022_3_5_Technology_Corporate,05 March 2022,Technology,Corporate,Southaven,United States,Logitech G700s Rechargeable Gaming Mouse,South,05 March 2022,Same Day,Shipped On Time,Mississippi,Accessories,0,0,0,126,3,300,449
2022_3_6_Furniture_Consumer,06 March 2022,Furniture,Consumer,New York City,United States,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",East,11 March 2022,Second Class,Shipped Late,New York,Furnishings,5,3,0,17,3,72,108
2022_3_6_Office Supplies_Consumer,06 March 2022,Office Supplies,Consumer,Dallas,United States,Avery 511,Central,12 March 2022,Standard Class,Shipped On Time,Texas,Labels,6,6,20,2,2,5,7
2022_3_6_Office Supplies_Consumer,06 March 2022,Office Supplies,Consumer,Dallas,United States,Newell 345,Central,12 March 2022,Standard Class,Shipped On Time,Texas,Art,6,6,20,5,4,63,95
2022_3_6_Office Supplies_Consumer,06 March 2022,Office Supplies,Consumer,New York City,United States,Xerox 1883,East,11 March 2022,Second Class,Shipped Late,New York,Paper,5,3,0,12,1,26,40
2022_3_6_Office Supplies_Corporate,06 March 2022,Office Supplies,Corporate,San Francisco,United States,"File Shuttle II and Handi-File, Black",West,10 March 2022,Second Class,Shipped Late,California,Storage,4,3,0,17,2,68,102
2022_3_6_Office Supplies_Home Office,06 March 2022,Office Supplies,Home Office,San Francisco,United States,Avery 49,West,10 March 2022,Standard Class,Shipped Early,California,Labels,4,6,0,6,4,12,17
2022_3_6_Office Supplies_Home Office,06 March 2022,Office Supplies,Home Office,San Francisco,United States,Economy Binders,West,10 March 2022,Standard Class,Shipped Early,California,Binders,4,6,20,5,9,15,22
2022_3_6_Office Supplies_Home Office,06 March 2022,Office Supplies,Home Office,San Francisco,United States,Fluorescent Highlighters by Dixon,West,10 March 2022,Standard Class,Shipped Early,California,Art,4,6,0,8,6,24,36
2022_3_6_Office Supplies_Home Office,06 March 2022,Office Supplies,Home Office,San Francisco,United States,Xerox 1893,West,10 March 2022,Standard Class,Shipped Early,California,Paper,4,6,0,141,7,287,430
2022_3_6_Technology_Home Office,06 March 2022,Technology,Home Office,San Francisco,United States,Digium D40 VoIP phone,West,10 March 2022,Standard Class,Shipped Early,California,Phones,4,6,20,23,2,206,309
2022_3_7_Office Supplies_Consumer,07 March 2022,Office Supplies,Consumer,New York City,United States,3M Organizer Strips,East,12 March 2022,Standard Class,Shipped Early,New York,Binders,5,6,20,9,6,26,39
2022_3_7_Office Supplies_Consumer,07 March 2022,Office Supplies,Consumer,New York City,United States,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",East,12 March 2022,Standard Class,Shipped Early,New York,Labels,5,6,0,42,3,92,137
2022_3_7_Technology_Home Office,07 March 2022,Technology,Home Office,Clinton,United States,Logitech Desktop MK120 Mouse and keyboard Combo,East,12 March 2022,Standard Class,Shipped Early,Maryland,Accessories,5,6,0,5,3,49,74
2022_3_8_Office Supplies_Consumer,08 March 2022,Office Supplies,Consumer,Anaheim,United States,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",West,15 March 2022,Standard Class,Shipped Late,California,Binders,7,6,20,64,5,171,256
2022_3_8_Office Supplies_Consumer,08 March 2022,Office Supplies,Consumer,Anaheim,United States,Newell 323,West,15 March 2022,Standard Class,Shipped Late,California,Art,7,6,0,1,2,3,5
2022_3_8_Office Supplies_Corporate,08 March 2022,Office Supplies,Corporate,Columbus,United States,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",South,11 March 2022,First Class,Shipped Late,Georgia,Labels,3,1,0,10,2,21,31
2022_3_8_Office Supplies_Corporate,08 March 2022,Office Supplies,Corporate,Columbus,United States,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,South,11 March 2022,First Class,Shipped Late,Georgia,Appliances,3,1,0,168,8,648,970
2022_3_9_Office Supplies_Consumer,09 March 2022,Office Supplies,Consumer,Los Angeles,United States,DXL Angle-View Binders with Locking Rings by Samsill,West,13 March 2022,Standard Class,Shipped Early,California,Binders,4,6,20,10,5,31,46
2022_3_9_Technology_Consumer,09 March 2022,Technology,Consumer,Los Angeles,United States,Hewlett Packard 310 Color Digital Copier,West,13 March 2022,Standard Class,Shipped Early,California,Copiers,4,6,20,60,2,480,719
2022_3_9_Technology_Corporate,09 March 2022,Technology,Corporate,San Francisco,United States,Logitech Wireless Headset h800,West,13 March 2022,Standard Class,Shipped Early,California,Accessories,4,6,0,70,2,200,299
2022_4_1_Furniture_Corporate,01 April 2022,Furniture,Corporate,Florence,United States,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",South,03 April 2022,First Class,Shipped Late,South Carolina,Furnishings,2,1,0,22,3,128,192
2022_4_1_Furniture_Corporate,01 April 2022,Furniture,Corporate,Jacksonville,United States,"Global Wood Trimmed Manager's Task Chair, Khaki",South,04 April 2022,Second Class,Shipped On Time,Florida,Chairs,3,3,20,19,3,218,327
2022_4_1_Furniture_Corporate,01 April 2022,Furniture,Corporate,San Francisco,United States,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",West,03 April 2022,First Class,Shipped Late,California,Bookcases,2,1,15,85,8,483,723
2022_4_1_Office Supplies_Consumer,01 April 2022,Office Supplies,Consumer,New York City,United States,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",East,07 April 2022,Standard Class,Shipped On Time,New York,Paper,6,6,0,19,9,43,64
2022_4_1_Office Supplies_Consumer,01 April 2022,Office Supplies,Consumer,San Francisco,United States,Avery 498,West,05 April 2022,Standard Class,Shipped Early,California,Labels,4,6,0,3,2,6,9
2022_4_1_Office Supplies_Consumer,01 April 2022,Office Supplies,Consumer,San Francisco,United States,Fellowes Binding Cases,West,05 April 2022,Standard Class,Shipped Early,California,Binders,4,6,20,38,13,122,182
2022_4_1_Office Supplies_Consumer,01 April 2022,Office Supplies,Consumer,Springfield,United States,Hanging Personal Folder File,Central,04 April 2022,Second Class,Shipped On Time,Missouri,Storage,3,3,0,24,6,94,141
2022_4_1_Office Supplies_Consumer,01 April 2022,Office Supplies,Consumer,Springfield,United States,Staple envelope,Central,04 April 2022,Second Class,Shipped On Time,Missouri,Envelopes,3,3,0,13,5,28,43
2022_4_1_Office Supplies_Corporate,01 April 2022,Office Supplies,Corporate,Jacksonville,United States,Avery 494,South,04 April 2022,Second Class,Shipped On Time,Florida,Labels,3,3,20,2,3,6,9
2022_4_1_Office Supplies_Corporate,01 April 2022,Office Supplies,Corporate,Jacksonville,United States,Staple holder,South,04 April 2022,Second Class,Shipped On Time,Florida,Appliances,3,3,20,2,3,21,31
2022_4_1_Technology_Corporate,01 April 2022,Technology,Corporate,Jacksonville,United States,Mediabridge Sport Armband iPhone 5s,South,04 April 2022,Second Class,Shipped On Time,Florida,Phones,3,3,20,6,3,24,36
2022_4_1_Technology_Corporate,01 April 2022,Technology,Corporate,San Francisco,United States,Cubify CubeX 3D Printer Double Head Print,West,03 April 2022,First Class,Shipped Late,California,Machines,2,1,20,360,2,"4,800",7188
2022_4_10_Furniture_Consumer,10 April 2022,Furniture,Consumer,Philadelphia,United States,"Linden 10"" Round Wall Clock, Black",East,14 April 2022,Standard Class,Shipped Early,Pennsylvania,Furnishings,4,6,20,6,3,37,55
2022_4_10_Furniture_Corporate,10 April 2022,Furniture,Corporate,Jacksonville,United States,Stackable Trays,South,14 April 2022,Second Class,Shipped Late,Florida,Furnishings,4,3,20,2,5,12,18
2022_4_10_Office Supplies_Consumer,10 April 2022,Office Supplies,Consumer,Austin,United States,Xerox 1894,Central,10 April 2022,Same Day,Shipped On Time,Texas,Paper,0,0,20,4,2,10,16
2022_4_10_Office Supplies_Consumer,10 April 2022,Office Supplies,Consumer,Philadelphia,United States,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,East,14 April 2022,Standard Class,Shipped Early,Pennsylvania,Appliances,4,6,20,22,4,195,292
2022_4_10_Office Supplies_Corporate,10 April 2022,Office Supplies,Corporate,Jacksonville,United States,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",South,14 April 2022,Second Class,Shipped Late,Florida,Binders,4,3,70,3,3,4,7
2022_4_10_Office Supplies_Home Office,10 April 2022,Office Supplies,Home Office,New Brunswick,United States,OIC Binder Clips,East,15 April 2022,Standard Class,Shipped Early,New Jersey,Fasteners,5,6,0,4,2,7,11
2022_4_10_Office Supplies_Home Office,10 April 2022,Office Supplies,Home Office,New Brunswick,United States,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",East,15 April 2022,Standard Class,Shipped Early,New Jersey,Paper,5,6,0,4,1,8,11
2022_4_10_Office Supplies_Home Office,10 April 2022,Office Supplies,Home Office,Waterbury,United States,Recycled Steel Personal File for Hanging File Folders,East,14 April 2022,Standard Class,Shipped Early,Connecticut,Storage,4,6,0,72,5,286,429
2022_4_10_Technology_Consumer,10 April 2022,Technology,Consumer,Austin,United States,Logitech MX Performance Wireless Mouse,Central,10 April 2022,Same Day,Shipped On Time,Texas,Accessories,0,0,20,20,3,96,143
2022_4_10_Technology_Home Office,10 April 2022,Technology,Home Office,Waterbury,United States,Logitech G700s Rechargeable Gaming Mouse,East,14 April 2022,Standard Class,Shipped Early,Connecticut,Accessories,4,6,0,42,1,100,150
2022_4_11_Office Supplies_Consumer,11 April 2022,Office Supplies,Consumer,Burlington,United States,Newell 321,South,16 April 2022,Standard Class,Shipped Early,North Carolina,Art,5,6,20,2,8,21,31
2022_4_11_Office Supplies_Consumer,11 April 2022,Office Supplies,Consumer,Burlington,United States,Pencil and Crayon Sharpener,South,16 April 2022,Standard Class,Shipped Early,North Carolina,Art,5,6,20,0,1,2,3
2022_4_11_Office Supplies_Consumer,11 April 2022,Office Supplies,Consumer,Lancaster,United States,Sterilite Officeware Hinged File Box,East,15 April 2022,Standard Class,Shipped Early,Ohio,Storage,4,6,20,1,2,17,25
2022_4_11_Office Supplies_Consumer,11 April 2022,Office Supplies,Consumer,Pasadena,United States,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",West,18 April 2022,Standard Class,Shipped Late,California,Art,7,6,0,14,7,42,63
2022_4_11_Office Supplies_Home Office,11 April 2022,Office Supplies,Home Office,Lubbock,United States,Flexible Leather- Look Classic Collection Ring Binder,Central,18 April 2022,Standard Class,Shipped Late,Texas,Binders,7,6,80,17,3,11,17
2022_4_11_Technology_Consumer,11 April 2022,Technology,Consumer,Lancaster,United States,Kingston Digital DataTraveler 32GB USB 2.0,East,15 April 2022,Standard Class,Shipped Early,Ohio,Accessories,4,6,20,5,2,27,41
2022_4_11_Technology_Consumer,11 April 2022,Technology,Consumer,Pasadena,United States,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,West,18 April 2022,Standard Class,Shipped Late,California,Accessories,7,6,0,22,5,200,299
2022_4_12_Office Supplies_Consumer,12 April 2022,Office Supplies,Consumer,Providence,United States,Storex Dura Pro Binders,East,15 April 2022,Second Class,Shipped On Time,Rhode Island,Binders,3,3,0,13,5,30,44
2022_4_12_Office Supplies_Consumer,12 April 2022,Office Supplies,Consumer,Providence,United States,Xerox 1948,East,15 April 2022,Second Class,Shipped On Time,Rhode Island,Paper,3,3,0,18,4,40,60
2022_4_13_Furniture_Corporate,13 April 2022,Furniture,Corporate,Hesperia,United States,"Global Wood Trimmed Manager's Task Chair, Khaki",West,17 April 2022,Standard Class,Shipped Early,California,Chairs,4,6,20,38,6,437,654
2022_4_13_Office Supplies_Corporate,13 April 2022,Office Supplies,Corporate,Philadelphia,United States,Translucent Push Pins by OIC,East,17 April 2022,Standard Class,Shipped Early,Pennsylvania,Fasteners,4,6,20,2,5,8,12
2022_4_13_Office Supplies_Corporate,13 April 2022,Office Supplies,Corporate,Seattle,United States,GBC DocuBind TL200 Manual Binding Machine,West,15 April 2022,First Class,Shipped Late,Washington,Binders,2,1,20,302,5,896,1342
2022_4_13_Office Supplies_Corporate,13 April 2022,Office Supplies,Corporate,Seattle,United States,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),West,15 April 2022,First Class,Shipped Late,Washington,Paper,2,1,0,2,1,5,8
2022_4_14_Furniture_Consumer,14 April 2022,Furniture,Consumer,New York City,United States,"Bush Westfield Collection Bookcases, Fully Assembled",East,19 April 2022,Standard Class,Shipped Early,New York,Bookcases,5,6,20,9,3,242,363
2022_4_14_Furniture_Corporate,14 April 2022,Furniture,Corporate,Fayetteville,United States,Sauder Cornerstone Collection Library,South,18 April 2022,Standard Class,Shipped Early,North Carolina,Bookcases,4,6,20,32,8,198,297
2022_4_14_Furniture_Corporate,14 April 2022,Furniture,Corporate,Morristown,United States,Tensor Computer Mounted Lamp,East,19 April 2022,Standard Class,Shipped Early,New Jersey,Furnishings,5,6,0,20,5,74,111
2022_4_14_Office Supplies_Consumer,14 April 2022,Office Supplies,Consumer,New York City,United States,Avery Non-Stick Binders,East,19 April 2022,Standard Class,Shipped Early,New York,Binders,5,6,20,4,3,11,16
2022_4_14_Office Supplies_Consumer,14 April 2022,Office Supplies,Consumer,Toledo,United States,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",East,17 April 2022,First Class,Shipped Late,Ohio,Art,3,1,20,21,3,90,135
2022_4_14_Office Supplies_Consumer,14 April 2022,Office Supplies,Consumer,Toledo,United States,Xerox 196,East,17 April 2022,First Class,Shipped Late,Ohio,Paper,3,1,20,5,3,14,21
2022_4_14_Office Supplies_Consumer,14 April 2022,Office Supplies,Consumer,Toledo,United States,Zebra Zazzle Fluorescent Highlighters,East,17 April 2022,First Class,Shipped Late,Ohio,Art,3,1,20,3,3,15,22
2022_4_14_Office Supplies_Home Office,14 April 2022,Office Supplies,Home Office,Springfield,United States,Acco 3-Hole Punch,Central,15 April 2022,First Class,Shipped On Time,Missouri,Binders,1,1,0,4,2,9,13
2022_4_15_Furniture_Corporate,15 April 2022,Furniture,Corporate,Henderson,United States,"Howard Miller 12"" Round Wall Clock",West,18 April 2022,First Class,Shipped Late,Nevada,Furnishings,3,1,0,71,5,196,294
2022_4_15_Office Supplies_Consumer,15 April 2022,Office Supplies,Consumer,Arlington,United States,Faber Castell Col-Erase Pencils,South,17 April 2022,First Class,Shipped Late,Virginia,Art,2,1,0,2,1,5,7
2022_4_15_Office Supplies_Consumer,15 April 2022,Office Supplies,Consumer,Concord,United States,Xerox 1967,South,20 April 2022,Standard Class,Shipped Early,North Carolina,Paper,5,6,20,5,3,16,23
2022_4_15_Office Supplies_Corporate,15 April 2022,Office Supplies,Corporate,Los Angeles,United States,Xerox 1883,West,17 April 2022,Second Class,Shipped Early,California,Paper,2,3,0,36,3,79,119
2022_4_15_Office Supplies_Corporate,15 April 2022,Office Supplies,Corporate,Miami,United States,VariCap6 Expandable Binder,South,17 April 2022,First Class,Shipped Late,Florida,Binders,2,1,70,12,3,16,23
2022_4_15_Office Supplies_Home Office,15 April 2022,Office Supplies,Home Office,Houston,United States,Xerox 207,Central,21 April 2022,Standard Class,Shipped On Time,Texas,Paper,6,6,20,7,4,21,31
2022_4_16_Furniture_Consumer,16 April 2022,Furniture,Consumer,San Jose,United States,O'Sullivan Living Dimensions 2-Shelf Bookcases,West,20 April 2022,Standard Class,Shipped Early,California,Bookcases,4,6,15,6,1,103,154
2022_4_16_Office Supplies_Consumer,16 April 2022,Office Supplies,Consumer,Columbus,United States,SpineVue Locking Slant-D Ring Binders by Cardinal,East,20 April 2022,Standard Class,Shipped Early,Ohio,Binders,4,6,70,10,5,14,21
2022_4_16_Office Supplies_Consumer,16 April 2022,Office Supplies,Consumer,Houston,United States,"GBC White Gloss Covers, Plain Front",Central,22 April 2022,Standard Class,Shipped On Time,Texas,Binders,6,6,80,5,1,3,4
2022_4_16_Office Supplies_Consumer,16 April 2022,Office Supplies,Consumer,Houston,United States,Satellite Sectional Post Binders,Central,22 April 2022,Standard Class,Shipped On Time,Texas,Binders,6,6,80,44,3,26,39
2022_4_16_Office Supplies_Consumer,16 April 2022,Office Supplies,Consumer,Houston,United States,Tennsco Commercial Shelving,Central,22 April 2022,Standard Class,Shipped On Time,Texas,Storage,6,6,20,8,2,33,49
2022_4_16_Office Supplies_Consumer,16 April 2022,Office Supplies,Consumer,San Jose,United States,"Belkin 19"" Vented Equipment Shelf, Black",West,20 April 2022,Standard Class,Shipped Early,California,Storage,4,6,0,2,4,206,308
2022_4_16_Office Supplies_Corporate,16 April 2022,Office Supplies,Corporate,Hoover,United States,Compact Automatic Electric Letter Opener,South,18 April 2022,First Class,Shipped Late,Alabama,Supplies,2,1,0,10,4,477,715
2022_4_16_Office Supplies_Home Office,16 April 2022,Office Supplies,Home Office,Chicago,United States,Newell 325,Central,21 April 2022,Standard Class,Shipped Early,Illinois,Art,5,6,20,2,5,17,25
2022_4_16_Office Supplies_Home Office,16 April 2022,Office Supplies,Home Office,San Francisco,United States,Hoover Commercial SteamVac,West,20 April 2022,Standard Class,Shipped Early,California,Appliances,4,6,0,12,3,41,61
2022_4_16_Technology_Corporate,16 April 2022,Technology,Corporate,Hoover,United States,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,South,18 April 2022,First Class,Shipped Late,Alabama,Accessories,2,1,0,2,2,26,39
